transaction_id,customer_id,amount,payment_method,bank,failure_reason,retry_count,previous_transactions,previous_successful_transactions,risk_score,recovered
pay_000320,cust_00470,1437.97,card,KOTAK,card_blocked,2,16,16,0.105,0
pay_000321,cust_01046,2066.08,card,KOTAK,invalid_card,0,3,0,0.162,0
pay_000322,cust_02798,1708.46,card,KOTAK,expired_card,2,15,9,0.078,1
pay_000323,cust_01694,1106.13,card,AXIS,network_error,1,19,1,0.121,0
pay_000324,cust_02086,3833.18,upi,AXIS,account_closed,2,1,1,0.149,0
pay_000325,cust_02278,1630.68,card,HDFC,insufficient_funds,2,11,11,0.179,0
pay_000326,cust_00563,2137.78,card,KOTAK,temporary_bank_failure,2,15,15,0.02,0
pay_000327,cust_02486,1154.28,netbanking,AXIS,expired_card,1,5,2,0.077,0
pay_000328,cust_01800,6046.0,card,SBI,network_error,1,15,3,0.219,0
pay_000329,cust_02075,1321.73,card,HDFC,account_closed,1,6,5,0.304,0
pay_000330,cust_00226,1919.37,netbanking,ICICI,account_closed,0,13,12,0.043,0
pay_000331,cust_00798,4138.13,card,KOTAK,insufficient_funds,0,2,2,0.211,1
pay_000332,cust_02332,2262.07,netbanking,HDFC,network_error,0,0,0,0.263,1
pay_000333,cust_02927,2217.36,card,HDFC,insufficient_funds,0,16,14,0.034,1
pay_000334,cust_00960,372.81,upi,ICICI,bank_timeout,2,19,5,0.09,0
pay_000335,cust_01505,3116.63,upi,SBI,network_error,0,3,3,0.295,1
pay_000336,cust_00453,1890.26,netbanking,AXIS,insufficient_funds,0,6,6,0.053,1
pay_000337,cust_00816,2788.48,upi,AXIS,bank_timeout,0,6,6,0.054,0
pay_000338,cust_00659,2093.45,upi,ICICI,invalid_card,2,3,3,0.292,1
pay_000339,cust_00547,1155.95,upi,ICICI,network_error,0,6,6,0.119,0
pay_000340,cust_01216,3697.62,card,AXIS,account_closed,0,7,7,0.282,0
pay_000341,cust_00017,2118.58,upi,SBI,bank_timeout,0,8,7,0.515,1
pay_000342,cust_01244,644.51,card,SBI,insufficient_funds,1,14,7,0.157,0
pay_000343,cust_02206,5150.32,upi,HDFC,invalid_card,0,3,3,0.152,1
pay_000344,cust_02525,575.72,upi,ICICI,network_error,0,17,8,0.089,1
pay_000345,cust_01070,3717.26,netbanking,ICICI,expired_card,0,11,11,0.175,1
pay_000346,cust_02566,5940.48,upi,ICICI,expired_card,2,5,2,0.214,0
pay_000347,cust_02147,746.18,upi,AXIS,expired_card,0,3,0,0.142,0
pay_000348,cust_01769,1638.92,card,AXIS,temporary_bank_failure,0,3,3,0.324,1
pay_000349,cust_01061,1521.18,card,AXIS,invalid_card,1,17,8,0.313,1
pay_000350,cust_02328,1576.91,upi,SBI,insufficient_funds,1,0,0,0.286,0
pay_000351,cust_02545,7818.05,upi,AXIS,insufficient_funds,2,5,5,0.237,1
pay_000352,cust_00302,753.12,upi,HDFC,account_closed,2,8,8,0.122,0
pay_000353,cust_00181,1414.8,upi,AXIS,network_error,0,16,12,0.123,1
pay_000354,cust_00607,6018.89,card,SBI,network_error,1,10,10,0.088,1
pay_000355,cust_00700,1396.38,upi,ICICI,gateway_timeout,2,8,8,0.119,0
pay_000356,cust_00993,855.23,card,HDFC,bank_timeout,2,10,10,0.147,1
pay_000357,cust_01140,2231.46,card,SBI,temporary_bank_failure,1,3,3,0.222,1
pay_000358,cust_00191,3444.43,card,KOTAK,gateway_timeout,0,12,12,0.101,1
pay_000359,cust_02301,1320.45,upi,ICICI,insufficient_funds,1,18,4,0.119,0
pay_000360,cust_00981,2817.19,upi,AXIS,network_error,0,2,2,0.142,1
pay_000361,cust_02976,601.07,card,SBI,account_closed,0,0,0,0.257,0
pay_000362,cust_02007,628.4,upi,KOTAK,temporary_bank_failure,1,16,4,0.629,0
pay_000363,cust_01185,1271.47,card,SBI,account_closed,0,16,16,0.256,0
pay_000364,cust_00128,2898.69,netbanking,AXIS,gateway_timeout,2,6,6,0.108,1
pay_000365,cust_02066,3324.91,upi,SBI,expired_card,1,13,10,0.388,0
pay_000366,cust_01817,702.32,card,KOTAK,bank_timeout,2,4,2,0.02,1
pay_000367,cust_01759,3227.74,wallet,SBI,insufficient_funds,0,13,6,0.063,0
pay_000368,cust_02614,2065.66,card,HDFC,card_blocked,0,10,2,0.162,0
pay_000369,cust_00570,894.83,upi,HDFC,expired_card,1,2,2,0.346,1
pay_000370,cust_01347,621.82,card,AXIS,account_closed,1,5,5,0.027,0
pay_000371,cust_01896,2172.99,card,KOTAK,network_error,0,6,6,0.19,0
pay_000372,cust_02734,5072.81,upi,KOTAK,invalid_card,1,18,7,0.081,1
pay_000373,cust_00626,1860.16,card,KOTAK,temporary_bank_failure,0,8,8,0.217,1
pay_000374,cust_02902,855.82,netbanking,KOTAK,insufficient_funds,2,1,1,0.086,0
pay_000375,cust_01687,405.69,card,KOTAK,network_error,1,11,11,0.156,0
pay_000376,cust_00155,6146.22,card,ICICI,insufficient_funds,2,6,6,0.123,0
pay_000377,cust_02538,4160.87,upi,SBI,insufficient_funds,1,9,9,0.026,0
pay_000378,cust_01410,2302.29,card,KOTAK,insufficient_funds,2,19,8,0.023,0
pay_000379,cust_00785,5898.16,upi,HDFC,account_closed,0,14,14,0.27,0
pay_000380,cust_00246,2162.75,netbanking,SBI,temporary_bank_failure,0,18,13,0.257,0
pay_000381,cust_01501,1182.24,upi,AXIS,card_blocked,0,5,5,0.15,0
pay_000382,cust_01706,2818.91,card,AXIS,account_closed,0,19,3,0.283,0
pay_000383,cust_02807,930.96,upi,KOTAK,gateway_timeout,1,12,9,0.096,0
pay_000384,cust_00538,815.24,netbanking,ICICI,network_error,2,19,19,0.298,0
pay_000385,cust_01891,3351.91,card,ICICI,bank_timeout,1,11,11,0.23,1
pay_000386,cust_01842,3585.33,upi,SBI,network_error,1,17,17,0.281,1
pay_000387,cust_00921,652.63,card,ICICI,account_closed,0,15,10,0.12,0
pay_000388,cust_02456,672.2,netbanking,AXIS,temporary_bank_failure,1,10,10,0.308,0
pay_000389,cust_00525,1266.43,upi,KOTAK,bank_timeout,2,10,10,0.237,1
pay_000390,cust_02876,1023.47,netbanking,HDFC,bank_timeout,1,0,0,0.19,1
pay_000391,cust_01530,2647.02,netbanking,AXIS,temporary_bank_failure,2,0,0,0.136,0
pay_000392,cust_02951,1878.9,card,AXIS,network_error,0,6,6,0.164,1
pay_000393,cust_00036,4591.33,card,SBI,bank_timeout,0,6,0,0.164,1
pay_000394,cust_00685,2330.43,card,ICICI,card_blocked,1,3,3,0.288,0
pay_000395,cust_00020,1079.59,card,HDFC,network_error,2,13,4,0.021,0
pay_000396,cust_02369,398.26,upi,HDFC,bank_timeout,0,4,4,0.139,1
pay_000397,cust_02560,2087.17,upi,ICICI,card_blocked,0,11,11,0.4,0
pay_000398,cust_00400,460.24,card,KOTAK,insufficient_funds,1,3,3,0.556,0
pay_000399,cust_02702,1068.95,upi,ICICI,bank_timeout,2,2,2,0.427,0
pay_000400,cust_00972,1014.97,upi,KOTAK,bank_timeout,0,17,3,0.457,0
pay_000401,cust_01907,1203.82,card,HDFC,bank_timeout,0,4,4,0.087,0
pay_000402,cust_02519,630.92,card,SBI,insufficient_funds,2,5,5,0.228,0
pay_000403,cust_01167,1012.1,upi,AXIS,bank_timeout,1,13,2,0.081,0
pay_000404,cust_01116,4522.06,card,HDFC,insufficient_funds,1,5,5,0.352,0
pay_000405,cust_00834,4512.1,netbanking,HDFC,expired_card,0,19,2,0.181,0
pay_000406,cust_01824,6161.03,card,HDFC,bank_timeout,0,11,7,0.113,1
pay_000407,cust_02775,1822.78,upi,AXIS,insufficient_funds,1,11,4,0.3,1
pay_000408,cust_01983,2246.16,upi,KOTAK,card_blocked,1,7,0,0.178,0
pay_000409,cust_00854,4575.58,card,SBI,account_closed,0,19,17,0.29,0
pay_000410,cust_00051,557.5,card,SBI,expired_card,2,1,1,0.143,1
pay_000411,cust_00575,3444.39,card,SBI,insufficient_funds,2,4,4,0.433,0
pay_000412,cust_01149,5124.95,card,KOTAK,gateway_timeout,0,17,8,0.428,0
pay_000413,cust_02198,887.88,card,ICICI,insufficient_funds,0,2,2,0.084,1
pay_000414,cust_02362,5464.96,upi,ICICI,invalid_card,0,15,15,0.398,1
pay_000415,cust_02618,9378.48,upi,SBI,insufficient_funds,0,4,4,0.22,1
pay_000416,cust_02353,3368.68,upi,HDFC,invalid_card,1,8,5,0.112,0
pay_000417,cust_01716,2909.11,card,HDFC,card_blocked,2,5,5,0.11,0
pay_000418,cust_00682,738.17,upi,AXIS,expired_card,2,18,0,0.147,0
pay_000419,cust_00838,4252.93,card,ICICI,insufficient_funds,2,15,10,0.193,0
pay_000420,cust_01078,795.94,netbanking,HDFC,gateway_timeout,1,6,6,0.22,0
pay_000421,cust_02492,2430.36,netbanking,SBI,network_error,0,3,0,0.115,1
pay_000422,cust_02661,2635.63,upi,AXIS,gateway_timeout,2,15,15,0.375,1
pay_000423,cust_02312,129.41,upi,ICICI,insufficient_funds,2,19,9,0.384,0
pay_000424,cust_01596,2501.49,card,AXIS,bank_timeout,1,16,12,0.189,1
pay_000425,cust_00005,14723.2,card,HDFC,insufficient_funds,0,18,4,0.185,0
pay_000426,cust_01127,339.17,netbanking,SBI,account_closed,0,16,7,0.108,0
pay_000427,cust_01220,1731.75,card,SBI,card_blocked,0,12,12,0.199,0
pay_000428,cust_00774,380.81,upi,SBI,account_closed,2,1,1,0.153,0
pay_000429,cust_00877,884.2,netbanking,HDFC,network_error,1,1,1,0.205,1
pay_000430,cust_00992,386.13,upi,KOTAK,network_error,2,3,3,0.277,1
pay_000431,cust_02932,2054.18,card,SBI,gateway_timeout,1,15,15,0.005,0
pay_000432,cust_00047,3411.42,card,KOTAK,network_error,1,3,3,0.14,1
pay_000433,cust_02915,2509.38,card,SBI,expired_card,2,19,10,0.335,0
pay_000434,cust_02871,859.07,upi,KOTAK,bank_timeout,1,11,11,0.284,0
pay_000435,cust_02984,1110.41,upi,ICICI,gateway_timeout,1,19,13,0.234,1
pay_000436,cust_02704,2248.05,netbanking,ICICI,temporary_bank_failure,1,13,1,0.07,0
pay_000437,cust_00269,880.83,upi,SBI,insufficient_funds,0,0,0,0.155,0
pay_000438,cust_00370,624.51,card,AXIS,invalid_card,0,16,16,0.073,0
pay_000439,cust_00636,1493.23,card,AXIS,card_blocked,0,17,4,0.194,0
pay_000440,cust_01130,849.15,upi,HDFC,card_blocked,0,11,0,0.166,0
pay_000441,cust_01694,2513.03,netbanking,ICICI,temporary_bank_failure,2,9,9,0.357,0
pay_000442,cust_01683,5110.02,card,ICICI,account_closed,2,14,11,0.137,0
pay_000443,cust_00657,14444.47,netbanking,AXIS,insufficient_funds,2,16,13,0.103,1
pay_000444,cust_00120,2369.55,card,SBI,expired_card,0,10,10,0.188,1
pay_000445,cust_00831,3031.39,card,HDFC,account_closed,2,19,0,0.288,0
pay_000446,cust_01811,1119.4,netbanking,ICICI,bank_timeout,0,6,6,0.11,1
pay_000447,cust_01082,1176.26,card,HDFC,card_blocked,0,19,14,0.071,0
pay_000448,cust_01975,5050.51,upi,ICICI,insufficient_funds,1,18,11,0.25,0
pay_000449,cust_01370,1449.45,card,KOTAK,temporary_bank_failure,1,10,10,0.171,1
pay_000450,cust_00741,1916.7,netbanking,KOTAK,temporary_bank_failure,0,0,0,0.146,0
pay_000451,cust_00117,4809.65,netbanking,HDFC,invalid_card,1,17,2,0.369,1
pay_000452,cust_01854,1458.4,netbanking,AXIS,expired_card,1,14,11,0.34,1
pay_000453,cust_02839,6004.93,card,AXIS,expired_card,1,12,12,0.098,0
pay_000454,cust_01151,2859.56,card,ICICI,network_error,1,15,1,0.134,1
pay_000455,cust_01932,2602.74,upi,KOTAK,network_error,2,18,14,0.231,0
pay_000456,cust_01013,1076.48,card,KOTAK,expired_card,1,5,1,0.128,1
pay_000457,cust_01665,2717.05,upi,HDFC,temporary_bank_failure,0,15,4,0.1,1
pay_000458,cust_01082,1282.75,upi,HDFC,network_error,1,17,8,0.199,0
pay_000459,cust_00634,2632.07,card,AXIS,network_error,1,0,0,0.446,0
pay_000460,cust_00513,1666.6,upi,AXIS,bank_timeout,2,17,12,0.232,0
pay_000461,cust_02850,3918.44,netbanking,AXIS,gateway_timeout,2,8,3,0.187,0
pay_000462,cust_01120,1762.67,wallet,SBI,network_error,2,12,7,0.205,0
pay_000463,cust_01142,9230.66,card,KOTAK,account_closed,1,15,6,0.008,0
pay_000464,cust_00560,1450.35,card,KOTAK,expired_card,0,18,16,0.118,0
pay_000465,cust_00488,1178.9,card,HDFC,invalid_card,2,0,0,0.27,0
pay_000466,cust_00897,2384.85,card,KOTAK,gateway_timeout,1,7,7,0.295,0
pay_000467,cust_01213,4282.52,card,HDFC,insufficient_funds,1,9,7,0.279,1
pay_000468,cust_00704,4255.97,wallet,SBI,insufficient_funds,1,6,6,0.219,0
pay_000469,cust_01471,2066.11,card,AXIS,network_error,2,2,2,0.211,1
pay_000470,cust_00581,2371.48,card,SBI,bank_timeout,1,12,4,0.041,1
pay_000471,cust_02838,2374.23,card,AXIS,expired_card,2,19,8,0.295,0
pay_000472,cust_02909,763.34,card,AXIS,bank_timeout,1,10,10,0.146,0
pay_000473,cust_02295,4102.12,card,HDFC,bank_timeout,0,19,1,0.03,0
pay_000474,cust_00154,660.97,upi,AXIS,gateway_timeout,0,4,2,0.169,0
pay_000475,cust_01680,764.48,card,SBI,invalid_card,1,12,3,0.107,0
pay_000476,cust_00997,1889.41,card,ICICI,invalid_card,2,11,11,0.101,1
pay_000477,cust_02745,1399.84,card,HDFC,account_closed,1,15,6,0.234,0
pay_000478,cust_01244,3418.39,upi,AXIS,network_error,0,16,8,0.16,0
pay_000479,cust_01093,2586.04,card,AXIS,card_blocked,1,13,5,0.372,0
pay_000480,cust_01009,2019.41,card,KOTAK,invalid_card,2,9,2,0.151,0
pay_000481,cust_02142,734.78,netbanking,HDFC,network_error,2,12,12,0.097,1
pay_000482,cust_01774,1846.87,card,HDFC,account_closed,2,11,11,0.073,0
pay_000483,cust_00958,1733.66,upi,SBI,insufficient_funds,2,3,3,0.199,0
pay_000484,cust_00453,2159.75,netbanking,ICICI,bank_timeout,0,18,0,0.381,1
pay_000485,cust_01228,1281.73,card,SBI,bank_timeout,2,11,11,0.157,0
pay_000486,cust_02960,2746.97,netbanking,SBI,gateway_timeout,2,0,0,0.368,0
pay_000487,cust_02266,1370.25,netbanking,SBI,insufficient_funds,0,9,1,0.326,0
pay_000488,cust_02522,2548.58,card,ICICI,card_blocked,2,1,1,0.23,0
pay_000489,cust_02480,3418.09,netbanking,SBI,network_error,0,4,4,0.098,0
pay_000490,cust_02389,1178.88,card,HDFC,insufficient_funds,2,16,0,0.188,0
pay_000491,cust_00551,974.84,card,ICICI,network_error,2,3,3,0.095,1
pay_000492,cust_01636,2646.76,netbanking,AXIS,insufficient_funds,2,6,6,0.129,0
pay_000493,cust_01313,628.36,netbanking,KOTAK,account_closed,2,14,14,0.22,0
pay_000494,cust_01758,4399.88,upi,KOTAK,insufficient_funds,1,0,0,0.319,0
pay_000495,cust_00357,1823.97,card,HDFC,insufficient_funds,1,13,12,0.281,0
pay_000496,cust_02071,1649.44,upi,KOTAK,invalid_card,2,14,13,0.199,0
pay_000497,cust_01786,2798.43,upi,KOTAK,bank_timeout,2,1,1,0.213,0
pay_000498,cust_02570,2662.88,card,KOTAK,account_closed,2,19,9,0.14,0
pay_000499,cust_01782,1817.5,wallet,AXIS,insufficient_funds,1,1,1,0.103,0
pay_000500,cust_02850,3651.5,card,KOTAK,expired_card,2,15,2,0.528,1
pay_000501,cust_02810,1055.84,card,SBI,account_closed,0,1,1,0.157,0
pay_000502,cust_02490,3196.73,card,HDFC,expired_card,1,15,10,0.168,0
pay_000503,cust_01632,762.88,card,HDFC,expired_card,1,16,12,0.221,1
pay_000504,cust_02817,2720.36,upi,HDFC,expired_card,1,17,1,0.322,0
pay_000505,cust_01016,1390.89,card,AXIS,bank_timeout,2,18,6,0.272,0
pay_000506,cust_01349,633.42,upi,AXIS,gateway_timeout,0,15,2,0.231,0
pay_000507,cust_00516,2220.11,card,KOTAK,card_blocked,1,3,3,0.239,0
pay_000508,cust_02840,1758.93,card,SBI,network_error,0,16,5,0.235,0
pay_000509,cust_00336,526.27,upi,KOTAK,insufficient_funds,0,0,0,0.339,0
pay_000510,cust_01783,333.31,card,HDFC,network_error,0,12,12,0.107,1
pay_000511,cust_02306,1600.69,upi,SBI,temporary_bank_failure,2,6,1,0.275,0
pay_000512,cust_00497,6598.39,upi,HDFC,expired_card,2,8,8,0.211,1
pay_000513,cust_00896,2337.44,upi,SBI,expired_card,2,13,13,0.111,1
pay_000514,cust_02208,1059.29,upi,ICICI,gateway_timeout,1,0,0,0.08,0
pay_000515,cust_00852,4296.24,netbanking,AXIS,card_blocked,1,7,2,0.13,0
pay_000516,cust_01688,3736.03,wallet,AXIS,invalid_card,0,9,9,0.224,0
pay_000517,cust_01932,5000.35,card,HDFC,network_error,1,3,0,0.195,0
pay_000518,cust_02738,3124.78,upi,HDFC,insufficient_funds,2,12,12,0.168,0
pay_000519,cust_02428,3672.85,card,ICICI,account_closed,2,17,5,0.075,0
pay_000520,cust_01569,3245.05,card,KOTAK,bank_timeout,2,8,8,0.43,0
pay_000521,cust_00957,1233.98,card,SBI,insufficient_funds,2,7,7,0.242,0
pay_000522,cust_02739,487.93,wallet,ICICI,network_error,0,5,2,0.122,1
pay_000523,cust_01637,1191.65,upi,ICICI,bank_timeout,1,18,3,0.416,0
pay_000524,cust_01292,4376.26,card,HDFC,card_blocked,2,15,15,0.383,0
pay_000525,cust_01441,1333.01,card,HDFC,account_closed,0,0,0,0.307,0
pay_000526,cust_01192,1609.43,netbanking,KOTAK,network_error,1,14,1,0.48,0
pay_000527,cust_01067,711.5,card,KOTAK,account_closed,0,5,0,0.415,0
pay_000528,cust_00285,1163.43,card,HDFC,bank_timeout,2,9,9,0.05,0
pay_000529,cust_02445,1794.94,netbanking,AXIS,insufficient_funds,2,4,4,0.306,0
pay_000530,cust_00012,2681.28,upi,KOTAK,expired_card,2,7,4,0.053,0
pay_000531,cust_01631,1252.72,card,ICICI,insufficient_funds,1,0,0,0.156,0
pay_000532,cust_02547,1184.61,card,HDFC,account_closed,2,12,12,0.406,0
pay_000533,cust_00754,3546.59,netbanking,SBI,insufficient_funds,1,15,0,0.323,0
pay_000534,cust_02083,2345.4,netbanking,SBI,gateway_timeout,0,16,12,0.245,0
pay_000535,cust_02775,2588.77,card,AXIS,card_blocked,1,6,5,0.124,0
pay_000536,cust_02897,6140.47,card,HDFC,bank_timeout,0,14,14,0.14,1
pay_000537,cust_00090,1207.06,card,ICICI,insufficient_funds,1,13,11,0.209,0
pay_000538,cust_00776,1738.51,upi,AXIS,expired_card,2,16,9,0.065,0
pay_000539,cust_02653,2809.97,upi,ICICI,account_closed,2,6,6,0.057,0
pay_000540,cust_01626,900.36,card,SBI,insufficient_funds,0,13,2,0.084,0
pay_000541,cust_00418,2171.64,upi,ICICI,account_closed,1,7,7,0.14,0
pay_000542,cust_00115,1840.43,upi,SBI,gateway_timeout,1,12,12,0.151,0
pay_000543,cust_00617,16677.9,upi,KOTAK,temporary_bank_failure,0,0,0,0.116,1
pay_000544,cust_00826,1958.42,netbanking,SBI,card_blocked,1,3,3,0.074,0
pay_000545,cust_01650,4562.16,card,SBI,expired_card,1,10,9,0.02,0
pay_000546,cust_01517,3512.05,card,AXIS,gateway_timeout,0,8,8,0.123,1
pay_000547,cust_00413,716.77,upi,AXIS,account_closed,0,18,1,0.123,0
pay_000548,cust_00729,523.71,netbanking,HDFC,expired_card,0,3,0,0.121,0
pay_000549,cust_02809,2203.08,card,HDFC,expired_card,1,0,0,0.064,1
pay_000550,cust_00676,4943.69,netbanking,SBI,expired_card,0,18,15,0.155,0
pay_000551,cust_01893,2276.36,card,KOTAK,invalid_card,0,18,12,0.16,1
pay_000552,cust_02505,1925.77,card,HDFC,insufficient_funds,0,18,0,0.36,0
pay_000553,cust_02968,1440.48,card,SBI,gateway_timeout,0,10,5,0.141,1
pay_000554,cust_02240,626.93,wallet,AXIS,account_closed,2,5,3,0.252,0
pay_000555,cust_02787,838.47,upi,HDFC,insufficient_funds,2,6,1,0.098,0
pay_000556,cust_01123,493.81,card,HDFC,network_error,2,0,0,0.232,0
pay_000557,cust_01572,748.12,wallet,SBI,insufficient_funds,0,14,13,0.09,0
pay_000558,cust_00978,1187.01,upi,SBI,bank_timeout,1,3,0,0.221,0
pay_000559,cust_01009,3363.75,netbanking,ICICI,expired_card,2,12,9,0.207,0
pay_000560,cust_02144,1266.42,card,ICICI,bank_timeout,0,11,5,0.097,0
pay_000561,cust_01688,2218.31,card,KOTAK,bank_timeout,2,0,0,0.122,0
pay_000562,cust_02711,2014.61,upi,HDFC,card_blocked,2,7,7,0.398,0
pay_000563,cust_00037,2695.23,upi,ICICI,invalid_card,0,10,10,0.108,0
pay_000564,cust_01549,790.09,upi,SBI,gateway_timeout,0,9,5,0.26,0
pay_000565,cust_02327,4219.01,upi,HDFC,network_error,2,1,1,0.084,1
pay_000566,cust_02265,586.55,upi,ICICI,account_closed,0,16,15,0.055,0
pay_000567,cust_02915,1263.64,card,KOTAK,card_blocked,2,12,12,0.405,0
pay_000568,cust_00873,1778.06,upi,KOTAK,insufficient_funds,2,8,6,0.465,0
pay_000569,cust_01822,3321.31,card,KOTAK,insufficient_funds,2,15,7,0.059,0
pay_000570,cust_01297,5450.42,card,KOTAK,network_error,2,16,7,0.186,1
pay_000571,cust_02110,3342.34,card,SBI,insufficient_funds,1,9,9,0.381,0
pay_000572,cust_00596,5612.4,upi,KOTAK,gateway_timeout,1,16,8,0.277,0
pay_000573,cust_01904,931.37,netbanking,AXIS,account_closed,0,19,18,0.177,0
pay_000574,cust_00729,4685.82,card,KOTAK,gateway_timeout,1,9,9,0.344,1
pay_000575,cust_01366,4084.38,card,ICICI,expired_card,1,13,13,0.043,1
pay_000576,cust_00397,265.86,card,HDFC,network_error,0,14,8,0.191,0
pay_000577,cust_00699,1515.69,netbanking,ICICI,bank_timeout,2,8,8,0.082,1
pay_000578,cust_02225,2926.7,upi,HDFC,bank_timeout,1,1,1,0.074,1
pay_000579,cust_01636,1197.11,wallet,SBI,gateway_timeout,1,13,2,0.26,1
pay_000580,cust_00396,758.5,netbanking,HDFC,network_error,1,6,6,0.088,0
pay_000581,cust_02493,9811.79,card,AXIS,card_blocked,1,3,3,0.181,0
pay_000582,cust_00076,1976.0,card,KOTAK,invalid_card,2,12,12,0.386,0
pay_000583,cust_00265,2019.74,upi,ICICI,expired_card,0,3,3,0.291,1
pay_000584,cust_02503,634.48,card,HDFC,invalid_card,1,3,3,0.188,1
pay_000585,cust_01820,1107.78,card,ICICI,network_error,1,8,8,0.366,0
pay_000586,cust_00718,881.59,card,KOTAK,account_closed,1,10,8,0.372,0
pay_000587,cust_02783,4286.3,upi,SBI,card_blocked,1,0,0,0.21,0
pay_000588,cust_00851,2707.3,upi,KOTAK,temporary_bank_failure,0,12,7,0.404,1
pay_000589,cust_01391,1145.45,card,SBI,card_blocked,2,8,8,0.699,0
pay_000590,cust_00144,2831.04,upi,ICICI,temporary_bank_failure,0,17,7,0.304,0
pay_000591,cust_00885,1476.14,card,SBI,bank_timeout,1,6,3,0.433,0
pay_000592,cust_00396,2181.12,upi,SBI,temporary_bank_failure,1,13,5,0.212,0
pay_000593,cust_02996,2172.89,upi,SBI,card_blocked,0,16,15,0.063,0
pay_000594,cust_02939,2530.61,card,SBI,expired_card,2,17,12,0.086,0
pay_000595,cust_01493,2297.83,upi,SBI,expired_card,2,0,0,0.386,0
pay_000596,cust_01168,2532.19,upi,HDFC,network_error,2,8,8,0.015,0
pay_000597,cust_02617,4937.66,card,SBI,bank_timeout,2,9,9,0.17,1
pay_000598,cust_01063,3018.3,card,SBI,account_closed,0,15,7,0.151,0
pay_000599,cust_02157,1380.88,wallet,KOTAK,gateway_timeout,0,10,0,0.214,1
pay_000600,cust_01066,1671.77,card,KOTAK,bank_timeout,2,3,3,0.197,0
pay_000601,cust_01210,4837.42,upi,KOTAK,temporary_bank_failure,0,18,17,0.196,1
pay_000602,cust_02983,1978.19,netbanking,SBI,network_error,0,7,1,0.111,1
pay_000603,cust_02446,1340.48,card,KOTAK,insufficient_funds,1,2,2,0.063,1
pay_000604,cust_00634,1091.26,card,HDFC,invalid_card,0,3,3,0.234,1
pay_000605,cust_01157,2249.43,netbanking,ICICI,insufficient_funds,0,7,5,0.211,0
pay_000606,cust_01239,912.43,card,KOTAK,network_error,2,11,11,0.237,1
pay_000607,cust_00733,5053.5,upi,KOTAK,bank_timeout,0,4,2,0.228,0
pay_000608,cust_00235,788.19,upi,HDFC,temporary_bank_failure,2,2,2,0.447,1
pay_000609,cust_02706,5898.5,upi,AXIS,invalid_card,1,4,4,0.129,0
pay_000610,cust_00751,1439.16,wallet,AXIS,gateway_timeout,1,3,3,0.189,0
pay_000611,cust_02636,764.03,netbanking,HDFC,network_error,0,10,10,0.279,1
pay_000612,cust_00954,2103.46,upi,KOTAK,bank_timeout,0,15,8,0.292,1
pay_000613,cust_02540,843.51,netbanking,ICICI,insufficient_funds,2,17,0,0.059,0
pay_000614,cust_02961,1858.45,netbanking,KOTAK,expired_card,1,5,5,0.51,1
pay_000615,cust_01543,1139.07,wallet,HDFC,network_error,2,15,7,0.157,0
pay_000616,cust_01198,3850.89,upi,HDFC,insufficient_funds,0,0,0,0.219,0
pay_000617,cust_01677,2017.07,card,SBI,gateway_timeout,1,18,12,0.275,0
pay_000618,cust_01192,698.68,upi,HDFC,expired_card,0,19,7,0.107,1
pay_000619,cust_02218,1121.44,card,SBI,account_closed,1,15,15,0.298,0
pay_000620,cust_01417,3177.84,card,HDFC,temporary_bank_failure,2,9,9,0.089,0
pay_000621,cust_02994,5062.79,card,SBI,account_closed,0,13,8,0.246,0
pay_000622,cust_02843,1743.73,netbanking,SBI,expired_card,0,17,11,0.193,1
pay_000623,cust_02682,784.06,card,KOTAK,bank_timeout,1,12,2,0.061,0
pay_000624,cust_01218,4201.64,upi,SBI,invalid_card,2,12,0,0.265,0
pay_000625,cust_01541,3166.72,upi,AXIS,insufficient_funds,1,14,14,0.068,0
pay_000626,cust_02077,5142.18,card,HDFC,card_blocked,1,3,3,0.21,0
pay_000627,cust_01446,2280.54,upi,ICICI,temporary_bank_failure,1,17,8,0.13,0
pay_000628,cust_02387,1192.16,upi,HDFC,insufficient_funds,0,14,7,0.132,0
pay_000629,cust_01520,2733.97,netbanking,KOTAK,card_blocked,2,5,5,0.129,0
pay_000630,cust_01389,2347.4,card,KOTAK,temporary_bank_failure,2,9,9,0.428,0
pay_000631,cust_01857,1141.5,card,SBI,insufficient_funds,2,14,6,0.171,0
pay_000632,cust_01366,2119.45,upi,KOTAK,invalid_card,1,0,0,0.051,0
pay_000633,cust_00500,1546.86,card,KOTAK,expired_card,2,4,4,0.072,1
pay_000634,cust_01681,3277.48,card,HDFC,account_closed,2,8,8,0.259,0
